Tract,Income,Population,Population Density,Unemployment (%),Under 18 Population,Under 5 Population,Non-White (%),School Enrollment,Non-Hispanic and Non-Black (%),Highschool Graduate (%),Poverty Rate (%),Owner Occupied,Renter Occupied,Owner Occupied (%),Renter Occupied (%),65 years and over,Under 18 (%),Under 5 (%),65 years and over (%),School Enrollment (%)
241500,44014,7911,612.7375833,7.8,2030,725,53.30552395398812,1322,16.0,31.1,15.5,776,2388,24.52591656131479,75.47408343868521,403,0.2566047275944887,0.09164454556946025,0.0509417267096448,0.1671090886107951
250100,80191,9412,1713.480699186098,7.7,2208,651,53.591160220994475,1487,20.5,32.6,3.9,2358,333,87.62541806020067,12.37458193979933,598,0.23459413514662134,0.06916702082447938,0.06353591160220995,0.15798980025499362
250200,64856,11011,4757.449372124418,3.9,4140,943,54.45463627281809,3363,12.4,24.9,18.6,1889,1180,61.550993809058326,38.449006190941674,508,0.37598764871492146,0.08564163109617655,0.04613568249931886,0.30542185087639634
250301,64966,11976,2636.7133987297425,4.4,2576,862,57.331329325317306,1872,19.5,31.6,11.5,1694,1476,53.4384858,46.5615142,140,0.21509686038744155,0.07197728790915163,0.01169004676018704,0.156312625250501
250302,82250,11641,6008.572266,2.3,3316,754,36.15668756979641,2863,36.8,22.9,4.3,2948,775,79.18345420359924,20.81654579640075,792,0.28485525298513875,0.06477106777768232,0.06803539214844086,0.24594107035478052
250401,98721,12679,6996.047676144159,6.3,4047,817,28.014827667797142,3198,46.50000000000001,18.3,7.8,3382,464,87.93551742069683,12.064482579303172,955,0.3191892105055604,0.064437258458869,0.07532139758656045,0.2522280936982412
250402,120197,22829,2654.0159597192583,2.1,7097,2774,28.07832143326471,4507,54.7,16.8,5.8,6191,1298,82.66791293897717,17.332087061022833,1703,0.31087651671120065,0.12151211178763853,0.07459809890928205,0.19742432870471768
250500,71651,6410,3639.1411263141335,5.7,1919,547,33.21372854914196,1382,52.1,28.5,10.1,1242,934,57.07720588235294,42.92279411764706,475,0.29937597503900154,0.08533541341653667,0.07410296411856475,0.215600624024961
250600,31224,7799,1418.3341298649189,5.5,2202,899,39.99230670598794,1322,23.1,38.0,22.3,771,2569,23.08383233532934,76.91616766467065,1002,0.28234389024233875,0.11527118861392487,0.12847801000128223,0.1695089113988973
250701,81296,5777,757.5798619728204,7.8,1381,464,22.05296866885927,981,57.599999999999994,22.4,4.6,1659,287,85.25179856115108,14.748201438848922,588,0.239051410766834,0.08031850441405573,0.10178293231781202,0.16981132075471697
250702,110769,4759,4105.624461020324,8.1,1291,130,28.325278419836096,1204,63.6,18.8,7.3,1473,153,90.59040590405904,9.409594096,646,0.2712754780416054,0.027316663164530363,0.13574280310989703,0.2529943265391889
250800,108583,8912,2134.985428754394,1.3,2483,368,16.853680430879713,2086,82.6,14.5,3.5,2470,544,81.95089581950896,18.04910418049104,1202,0.27861310592459604,0.04129263913824058,0.13487432675044883,0.23406642728904847
250900,143825,9617,1482.648245979687,4.3,2270,285,6.582094208173027,2153,87.6,9.5,1.0,2648,739,78.18128137,21.818718630056097,1595,0.2360403452220027,0.02963502131641884,0.16585213684101072,0.22387438910263074
251000,95956,2693,739.6245969635065,5.5,520,74,19.569253620497587,433,73.1,12.5,8.8,649,492,56.87992988606485,43.12007011393514,484,0.19309320460453028,0.027478648347567768,0.17972521351652432,0.16078722614184923
251100,82965,7077,1638.315204582326,7.5,1528,308,18.41175639395224,1305,73.6,24.2,5.9,2480,299,89.24073407700611,10.759265922993883,1329,0.2159106966228628,0.043521266073194856,0.18779143704959728,0.18440016956337432
251200,67399,6889,5119.833387,12.1,2199,603,16.99811293366236,1658,70.10000000000001,19.2,14.5,1853,422,81.45054945054945,18.54945054945055,1187,0.3192045289592103,0.08753084627667296,0.17230367252141093,0.24067353752358833
251300,95580,7054,2795.0002608990494,7.2,1781,380,9.101219166430392,1471,83.60000000000001,12.5,2.8,2215,302,88.00158919,11.998410806515691,1375,0.25248086192231356,0.053870144598809185,0.1949248653246385,0.20853416501275873
251401,111111,2987,6422.896741396343,5.8,913,178,16.60528959,764,72.5,17.2,9.2,701,205,77.37306843267108,22.626931567328917,182,0.30565785068630735,0.05959156344158018,0.06093069969869434,0.25577502510880484
251402,66553,6266,6078.9424603696925,3.0,1861,319,10.05426109160549,1446,74.3,21.9,13.9,1574,639,71.12516945323091,28.874830546769093,644,0.2969996808171082,0.05090967124162145,0.10277689115863389,0.23076923076923078
251501,134283,6002,836.5368926190195,3.1,2006,460,18.610463178940353,1455,87.9,10.3,2.3,1717,42,97.61227970437749,2.3877202956225125,415,0.33422192602465844,0.07664111962679107,0.06914361879373541,0.24241919360213263
251502,143169,9303,4423.080600108514,4.5,2390,431,8.502633559066968,2035,85.4,9.1,1.0,2990,187,94.11394397230092,5.886056027699087,1509,0.2569063742878641,0.04632914113726755,0.16220574008384392,0.21874664086853704
251503,117708,2402,6695.611984970397,3.9,700,135,15.695253955037469,546,82.2,9.7,5.5,730,57,92.75730622617534,7.242693773824651,239,0.29142381348875934,0.05620316402997502,0.09950041631973355,0.2273105745212323
251600,92029,6605,283.80279278765727,4.1,1808,369,3.4973504920514764,1503,75.30000000000001,21.3,5.6,1821,266,87.25443219932917,12.74556780067082,705,0.2737320211960636,0.0558667676003028,0.10673732021196064,0.227554882664648
251700,45585,8501,274.8677817907396,3.0,2389,673,5.952240912833784,1698,77.3,32.8,12.6,2119,910,69.95708154506438,30.042918454935624,1048,0.2810257616750971,0.07916715680508175,0.12327961416303965,0.1997412069168333
251800,84750,2047,145.54787097953275,4.1,453,186,2.784562774792379,291,67.2,34.8,4.5,590,90,86.76470588235294,13.23529411764706,283,0.22129946262823644,0.09086468001954079,0.13825109916951636,0.14215925744992672
251901,79382,10887,537.2649166933217,5.8,2717,1017,11.00394966473776,1954,69.2,31.8,7.5,3275,505,86.64021164021165,13.35978835978836,850,0.24956369982547993,0.09341416368145494,0.0780747680720125,0.17948011389730872
251902,98445,6233,923.5547770592505,3.8,1432,381,19.300497352799617,1014,71.5,28.3,3.8,1881,384,83.04635761589404,16.95364238410596,827,0.22974490614471363,0.06112626343654741,0.13268089202631156,0.16268249639018129
252000,128209,21439,990.8915995330444,5.6,6123,2087,37.893558468212134,4151,45.39999999999999,16.2,2.2,5780,1013,85.08759016634771,14.91240983365229,701,0.28560100750967865,0.09734595830029386,0.03269742058864686,0.19361910536872057
252100,72955,2392,247.41986141439284,2.9,537,215,21.989966555183944,365,26.5,31.4,17.1,684,76,90.0,10.0,248,0.2244983277591973,0.0898829431438127,0.10367892976588629,0.15259197324414717
252200,62810,9953,1187.0672467665324,8.6,3566,1237,32.18125188385411,2146,21.4,24.9,8.0,2027,1076,65.32388011601675,34.67611988398324,425,0.35828393449211293,0.1242841354365518,0.042700693258314076,0.21561338289962825
252301,64914,9270,8769.661245856503,5.5,2720,565,42.15749730312837,2202,10.6,38.7,5.5,2001,553,78.34768989819891,21.652310101801095,507,0.29341963322545844,0.06094929881337648,0.05469255663430421,0.23754045307443367
252302,76070,14935,5034.301073000482,7.5,4982,1267,27.72012052226314,3986,10.500000000000009,29.5,12.7,3340,869,79.35376574008079,20.646234259919225,776,0.3335788416471376,0.08483428188818212,0.05195848677602946,0.26688985604285237
252400,61875,6461,3143.0603532764617,7.6,1933,451,6.902956198730846,1373,34.0,32.4,20.8,1331,683,66.08738828202581,33.91261171797418,769,0.29917969354589075,0.0698034360006191,0.11902182324717536,0.21250580405509983
252500,49559,4208,268.6729409907101,5.8,1267,260,4.063688212927756,997,27.4,39.3,26.2,799,575,58.15138282387191,41.848617176128094,271,0.30109315589353614,0.06178707224334601,0.06440114068441065,0.2369296577946768
252600,50075,8851,595.1036769542669,11.1,3331,863,4.688735736,2477,25.799999999999997,29.5,29.6,1435,907,61.27241673783091,38.72758326216909,668,0.3763416563100215,0.09750310699356005,0.07547169811320754,0.2798553835724777
252700,40530,4101,224.1687121474034,4.8,1148,385,14.923189465983908,727,58.9,33.0,17.4,909,671,57.53164556962025,42.46835443037975,567,0.27993172396976346,0.09387954157522556,0.13825896122896855,0.1772738356498415
252800,61058,7056,284.33934964059125,8.6,1687,502,48.03004535147392,1199,30.700000000000003,30.7,19.7,1741,638,73.18200924758301,26.817990752416986,790,0.2390873015873016,0.07114512471655329,0.11196145124716553,0.16992630385487528
252900,63229,8908,1252.778215530179,11.5,2193,645,13.650651100134713,1615,54.7,27.3,11.2,2505,644,79.54906319466497,20.450936805335022,1187,0.24618320610687022,0.07240682532555007,0.13325101032779524,0.18129770992366412
253000,46250,4466,668.7758293952044,8.4,1366,437,37.81907747424989,1007,28.1,31.3,23.9,915,601,60.35620052770449,39.64379947229551,447,0.3058665472458576,0.09785042543663233,0.10008956560680698,0.22548141513658754
253100,113791,12358,1094.9411898917822,4.6,3733,1095,27.027027027027028,2855,32.400000000000006,28.5,2.5,3229,397,89.05129619415334,10.948703805846662,647,0.3020715326104548,0.08860657064249879,0.05235474995954038,0.23102443761126396
253200,83355,10019,705.0677078,6.2,2908,792,21.299530891306517,2117,53.8,29.5,14.3,2398,964,71.32659131469363,28.673408685306367,1214,0.29024852779718535,0.07904980536979739,0.1211697774228965,0.21129853278770336
253300,85657,3513,422.8516148544105,9.6,983,306,23.598064332479364,683,52.1,19.9,5.5,1098,83,92.97205757832346,7.027942421676546,572,0.2798178195274694,0.08710503842869342,0.1628237973242243,0.19442072302875035
253400,44083,623,122.5306808839788,7.2,118,15,12.038523274478331,84,66.30000000000001,33.5,17.1,106,95,52.736318407960205,47.26368159,226,0.18940609951845908,0.024077046548956663,0.36276083467094705,0.1348314606741573
253500,56155,9816,4324.290646,12.1,3199,1095,42.28810105949471,2143,33.2,29.7,25.0,1419,1802,44.054641415709405,55.945358584290595,866,0.3258964955175224,0.11155256723716381,0.08822330888345559,0.21831703341483294
253600,45658,6647,3077.8929856125583,4.6,1306,442,30.01353994283135,884,34.0,28.5,19.4,617,2085,22.834937083641744,77.16506291635825,793,0.19647961486384835,0.06649616368286446,0.11930194072513917,0.1329923273657289
253700,58105,5813,3694.332429544637,12.7,1646,548,34.027180457595044,1070,34.099999999999994,26.6,10.1,765,1192,39.09044455799693,60.90955544200306,786,0.28315843798382934,0.0942714605195252,0.13521417512472045,0.18407018751075177
253800,62255,8037,2756.180275332725,10.6,2387,493,16.735100161751898,1817,40.0,28.1,11.3,1848,784,70.21276596,29.78723404255319,933,0.2970013686699017,0.061341296503670525,0.11608809257185516,0.22607938285429888
253900,53178,3854,2194.0778358517086,7.8,824,236,19.667877529839128,616,58.99999999999999,22.8,12.2,744,822,47.509578544061306,52.490421455938694,526,0.21380384016606124,0.06123508043591074,0.13648157758173327,0.15983393876491955
254000,52962,4032,3828.6124449697018,5.8,1238,341,31.820436507936503,909,43.900000000000006,26.7,12.2,570,845,40.282685512367486,59.717314487632514,461,0.3070436507936508,0.0845734126984127,0.11433531746031746,0.22544642857142858
254100,43026,5184,4163.073549660443,6.9,1671,673,29.99614197530864,1047,25.4,26.5,19.8,805,847,48.728813559322035,51.271186440677965,594,0.32233796296296297,0.12982253086419754,0.11458333333333333,0.2019675925925926
254200,52292,2620,5385.839108614519,9.7,659,177,25.267175572519086,499,16.900000000000002,24.6,21.1,500,296,62.81407035,37.185929648241206,289,0.2515267175572519,0.06755725190839694,0.11030534351145038,0.19045801526717557
254300,48602,5138,4297.401440889931,9.4,1553,356,29.116387699493966,1101,23.6,37.8,23.9,954,854,52.76548672566371,47.23451327433628,372,0.30225768781627094,0.06928766056831452,0.0724017127286882,0.21428571428571427
254400,38043,2971,2681.7054784292236,13.8,921,262,20.02692696061932,640,12.700000000000006,32.3,32.2,669,281,70.42105263157895,29.578947368421055,292,0.30999663412992257,0.08818579602827331,0.09828340626051835,0.21541568495456076
254500,48207,1887,706.3582427,14.5,425,111,43.29623741388448,326,6.699999999999999,34.2,18.1,376,219,63.193277310924366,36.806722689075634,261,0.22522522522522523,0.058823529411764705,0.1383147853736089,0.17276099629040806
254600,56509,3678,1190.592576457501,10.4,1088,316,33.41489940184883,771,17.200000000000006,28.0,18.7,861,292,74.67476149176062,25.32523850823938,343,0.29581294181620443,0.08591625883632409,0.09325720500271886,0.2096247960848287
254700,59565,2397,207.0332104408553,6.6,690,370,24.69753858990405,349,50.6,28.2,13.0,508,374,57.596371882086174,42.40362811791383,381,0.2878598247809762,0.1543596161869003,0.15894868585732166,0.14559866499791405
310100,70510,5346,4072.848013977868,8.4,888,323,52.712308267863826,576,27.799999999999997,16.5,34.2,887,1769,33.39608433734939,66.60391566,186,0.16610549943883277,0.06041900486344931,0.03479236812570146,0.10774410774410774
310200,134464,1912,2653.3759914408083,3.2,167,94,43.77615062761506,66,59.099999999999994,2.9,4.9,699,250,73.65648050579557,26.343519494204426,102,0.08734309623430962,0.049163179916317995,0.053347280334728034,0.034518828451882845
310300,44943,4840,5574.818729931344,6.5,918,267,36.239669421487605,673,22.8,24.0,20.3,844,1081,43.84415584415585,56.15584415584416,483,0.1896694214876033,0.05516528925619835,0.09979338842975206,0.1390495867768595
310400,31853,3430,5104.945148011804,3.5,903,213,23.96501457725947,663,4.600000000000003,26.9,43.7,613,655,48.34384858044164,51.65615141955836,528,0.26326530612244897,0.06209912536443149,0.15393586005830903,0.1932944606413994
310500,39928,4439,3640.376560124933,12.2,1098,346,25.32101824735301,637,5.999999999999997,26.3,26.2,583,792,42.4,57.599999999999994,631,0.2473530074341068,0.07794548321694075,0.14214913268754223,0.1435007884658707
310600,35122,5407,7887.780518841076,5.2,1213,317,28.925466987238764,775,12.299999999999995,23.2,23.4,1086,936,53.70919881305638,46.29080118694362,575,0.2243388200480858,0.058627704827076015,0.10634362862955428,0.1433327168485297
310700,51071,4582,6011.1340765207215,2.8,1378,349,32.84591881274553,1030,14.900000000000002,25.5,38.4,585,763,43.397626112759646,56.602373887240354,370,0.300742034046268,0.07616761239633348,0.08075076385857705,0.2247926669576604
310800,38856,2643,3545.1095676270093,4.9,597,161,36.05751040484298,492,10.6,31.2,21.0,257,739,25.803212851405625,74.19678714859438,174,0.22587968217934165,0.060915626182368524,0.06583427922814983,0.18615209988649262
310900,30421,5442,8045.104670891975,4.0,1482,574,31.587651598676956,912,5.800000000000006,27.7,39.0,685,1144,37.45215965008201,62.54784034991798,630,0.2723263506063947,0.10547592796765895,0.11576626240352811,0.16758544652701213
311000,29981,5754,6083.6847440148185,6.5,1386,250,24.62634688912061,1180,4.400000000000006,23.6,34.8,1052,1018,50.82125603864734,49.17874396135266,654,0.24087591240875914,0.04344803614876608,0.11366006256517205,0.20507473062217588
311100,38619,5304,5021.690830929648,4.1,1313,405,35.53921568627451,935,1.0,29.2,19.9,853,767,52.65432098765432,47.34567901234568,632,0.24754901960784315,0.07635746606334842,0.1191553544494721,0.1762820512820513
311200,39148,4922,4153.211131719657,5.7,1207,303,22.10483543275091,959,8.399999999999997,35.7,27.2,924,834,52.55972696245734,47.44027303754266,544,0.24522551808208046,0.06156034132466477,0.11052417716375457,0.19483949613978058
311300,48237,4915,8693.492186,3.1,1298,374,26.49033570701933,1017,4.500000000000003,39.8,22.3,971,460,67.85464709993012,32.14535290006988,533,0.26408952187182094,0.07609359104781281,0.10844354018311292,0.2069175991861648
311400,40179,1667,1645.9942070917398,11.3,507,101,56.508698260347934,399,0.4000000000000057,31.8,28.1,259,226,53.402061855670105,46.597938144329895,121,0.3041391721655669,0.060587882423515295,0.07258548290341932,0.2393521295740852
311500,52513,7543,8401.936421454391,6.2,2201,489,32.38764417,1748,3.300000000000003,30.0,18.5,1262,883,58.83449883449884,41.16550116550117,1016,0.29179371602810555,0.06482831764549914,0.13469441866631313,0.23173803526448364
311600,31542,3923,20690.392131347355,6.5,1191,384,58.06780525108336,807,4.499999999999997,27.7,34.8,11,1396,0.7818052594171997,99.21819474,131,0.3035941881213357,0.09788427224063218,0.03339281162375733,0.20570991588070353
311700,32159,5741,5412.691375150559,7.2,1848,611,29.803170179411257,1180,2.8000000000000007,27.4,35.3,609,1175,34.13677130044843,65.86322869955157,334,0.32189514021947396,0.10642745166347327,0.05817801776693956,0.20553910468559483
311800,39776,4585,4766.724424,6.1,1489,487,36.85932388222465,908,7.599999999999997,33.1,29.5,518,715,42.01135442011355,57.98864557988645,364,0.3247546346782988,0.10621592148309705,0.07938931297709924,0.1980370774263904
311900,52059,2454,3001.1230253724907,6.8,570,172,39.24205378973105,409,12.599999999999994,22.0,16.5,347,351,49.713467048710605,50.286532951289395,263,0.23227383863080683,0.07008964955175224,0.1071719641401793,0.16666666666666666
312000,66250,4570,6341.992210262803,7.7,250,35,53.91684901531729,180,53.2,8.1,12.7,392,204,65.77181208053692,34.22818791946309,336,0.05470459518599562,0.007658643326039387,0.07352297592997811,0.03938730853391685
312100,56250,4030,7804.787612817455,14.6,9,0,43.84615384615385,0,60.1,0.0,14.8,0,0,0.0,0.0,0,0.0022332506203473945,0.0,0.0,0.0
312200,26293,1939,4620.976959942335,9.4,447,101,93.45023207839093,288,2.5999999999999943,42.4,44.5,159,597,21.03174603174603,78.96825396825396,217,0.23053120165033522,0.05208870551830841,0.11191335740072202,0.14853017019082002
312300,39583,1965,3606.5087516890367,10.5,398,168,71.50127226463104,207,16.19999999999999,31.5,32.6,329,552,37.34392736,62.65607264,237,0.20254452926208652,0.08549618320610687,0.12061068702290076,0.10534351145038168
312400,21500,2056,4920.326052872536,18.4,473,234,90.02918287937743,258,1.7000000000000028,24.0,39.5,195,785,19.897959183673468,80.10204081632652,315,0.23005836575875485,0.11381322957198443,0.15321011673151752,0.1254863813229572
312500,99489,3470,5019.946736658053,6.7,244,140,38.32853026,101,61.5,12.4,21.1,848,835,50.38621509209744,49.61378490790256,145,0.07031700288184438,0.040345821325648415,0.04178674351585014,0.02910662824207493
312600,71023,8023,9601.047883472567,4.3,857,526,34.16427770160787,265,69.0,9.1,17.4,1083,2980,26.65518090081221,73.3448191,747,0.10681789854169263,0.06556151065686153,0.09310731646516265,0.03303003863891312
312700,59531,2069,6648.4249182464655,6.5,356,182,82.40695988400194,147,18.09999999999999,18.1,12.2,329,725,31.214421252371917,68.78557874762808,275,0.1720637989366844,0.08796520057999033,0.13291445142580957,0.07104881585306912
312800,15538,2813,7794.931442400272,18.0,708,236,82.36757909704941,446,13.600000000000009,47.1,60.6,119,623,16.037735849056602,83.96226415,104,0.25168858869534305,0.08389619623178102,0.03697120511908994,0.15854959118378956
312900,39797,4361,7842.058968708573,6.5,610,146,87.09011694565466,555,16.299999999999997,27.3,27.5,706,1018,40.951276102088165,59.048723897911835,579,0.1398761751891768,0.033478559963311165,0.13276771382710387,0.12726438890162806
313000,45237,2736,6410.594320622998,6.5,431,140,79.27631578947368,271,15.599999999999994,19.8,20.4,438,799,35.40824575586095,64.59175424413904,359,0.15752923976608188,0.05116959064327485,0.13121345029239767,0.09904970760233918
313100,88575,4049,2636.3791495006876,1.8,350,199,33.83551494196097,141,74.5,3.2,8.3,527,1454,26.60272589601211,73.39727410398788,588,0.0864410965670536,0.04914793776241047,0.14522104223265003,0.03482341318844159
313200,65213,3998,3347.2311436485907,9.3,639,156,80.06503251625813,546,19.40000000000001,14.2,13.5,925,843,52.31900452488688,47.68099547511312,661,0.15982991495747875,0.03901950975487744,0.1653326663331666,0.13656828414207103
313300,34297,2491,2820.487007637768,12.6,581,176,79.76716178,441,8.900000000000006,17.0,31.4,588,459,56.16045845272206,43.83954154727794,707,0.2332396627860297,0.07065435568044962,0.28382175832998796,0.17703733440385389
313400,24024,2972,4143.661323669605,11.2,436,173,85.06056527590849,228,10.099999999999994,25.2,32.9,542,841,39.190166305133765,60.809833694866235,413,0.14670255720053835,0.05820995962314939,0.1389636608344549,0.07671601615074024
313500,43047,2792,4444.007789906348,11.8,726,258,77.14899713467048,486,4.0,41.5,36.6,387,436,47.02308626974484,52.97691373025516,329,0.2600286532951289,0.09240687679083094,0.11783667621776504,0.17406876790830947
313600,24448,4650,5200.192178525814,12.0,1371,434,77.01075268817205,864,8.099999999999994,46.3,43.8,708,1119,38.75205255,61.24794745484401,554,0.2948387096774194,0.09333333333333334,0.11913978494623656,0.18580645161290324
313700,50750,2210,4327.2027730469745,5.5,330,96,86.01809954751131,267,5.400000000000006,33.4,19.9,486,457,51.537645811240715,48.46235418875928,427,0.1493212669683258,0.04343891402714932,0.19321266968325793,0.12081447963800905
313800,28885,4427,5194.205208097565,16.4,1346,317,88.75084707476847,1156,-1.4,43.0,33.5,351,1447,19.521690767519463,80.47830923248054,375,0.3040433702281455,0.07160605376101198,0.084707476846623,0.26112491529252313
313900,52392,4623,4345.9047563696795,2.5,297,123,55.4834523,117,57.4,7.2,21.2,381,2146,15.077166600712308,84.92283339928768,248,0.06424399740428294,0.026606099935107073,0.0536448193813541,0.025308241401687217
314001,63333,2716,4986.8016198005635,4.7,186,154,59.13107511045656,23,72.8,6.5,16.2,489,1075,31.26598465473146,68.73401534526855,267,0.06848306332842416,0.05670103092783505,0.09830633284241531,0.008468335787923416
314002,50589,6911,9746.016318650189,2.5,542,300,60.729272174793806,174,76.2,5.7,19.8,371,3521,9.532374100719425,90.46762589928058,323,0.07842569816234987,0.04340905802344089,0.04673708580523803,0.025177253653595716
314300,34516,3890,6679.917034812234,10.3,623,222,88.14910026,417,11.399999999999991,23.5,16.9,279,1889,12.869003690036902,87.13099630996311,379,0.16015424164524422,0.0570694087403599,0.0974293059125964,0.10719794344473008
314400,56482,3527,3835.6883172700936,5.7,469,208,56.62035724411682,263,87.19999999999999,2.8,23.3,448,1431,23.842469398616284,76.15753060138371,205,0.13297419903600793,0.05897363198185427,0.05812305075134675,0.07456762120782534
320100,40545,2811,7398.065299335236,4.6,654,170,35.32550693703308,491,5.099999999999997,30.5,18.8,275,700,28.205128205128204,71.79487179,207,0.23265741728922093,0.06047669868374244,0.0736392742796158,0.17467093561010316
320200,44726,5437,3374.8490080946335,4.8,1407,362,40.94169578811845,1052,15.899999999999997,25.7,18.6,791,970,44.91766042021579,55.08233957978421,548,0.25878241677395625,0.06658083501931213,0.10079087732205261,0.19348905646496228
320500,62431,4583,2042.9099018570748,7.8,1135,215,28.758455160375306,992,10.2,37.3,19.3,976,247,79.80376124284547,20.19623875715454,470,0.24765437486362646,0.04691250272747109,0.10255291293912285,0.21645210560768055
320601,45125,2512,4600.969693925474,9.5,686,189,31.966560509554142,497,3.900000000000003,35.7,14.5,460,342,57.35660848,42.64339152,224,0.2730891719745223,0.07523885350318471,0.08917197452229299,0.19785031847133758
320602,32346,4960,8454.033826985788,7.7,1398,531,37.056451612903224,895,5.9,28.0,32.6,562,921,37.89615643964936,62.10384356035063,469,0.2818548387096774,0.10705645161290323,0.09455645161290323,0.18044354838709678
320700,57385,4830,3625.123912720919,7.3,1379,315,39.66873706004141,1120,12.399999999999997,23.6,23.0,544,1078,33.53884093711467,66.46115906288532,442,0.2855072463768116,0.06521739130434782,0.09151138716356108,0.2318840579710145
320800,41793,5157,4572.728902052641,5.0,1571,465,15.474112856311809,1124,6.5,31.5,20.8,811,682,54.320160750167446,45.679839249832554,528,0.3046344774093465,0.09016870273414776,0.10238510762070971,0.2179561760713593
320900,51848,7291,8143.041859409988,3.4,2095,377,16.211767933068167,1681,9.700000000000006,33.1,26.1,1346,896,60.03568242640499,39.96431757359501,694,0.2873405568509121,0.05170758469345769,0.09518584556302291,0.23055822246605404
321000,52909,9550,6227.987102145219,11.4,2905,709,18.691099476439792,2345,8.900000000000006,30.1,11.8,1314,1248,51.28805620608899,48.71194379391101,747,0.3041884816753927,0.07424083769633508,0.07821989528795811,0.24554973821989529
321100,64911,8469,3956.602570237621,5.8,2257,733,31.963632069902,1799,23.699999999999996,25.6,9.4,1309,1360,49.044585987261144,50.955414012738856,449,0.26650135789349394,0.08655095052544574,0.053016885110402645,0.21242177352698074
321200,37063,4030,3510.641502692689,5.7,1481,302,20.471464019851116,1178,11.900000000000002,38.6,36.6,417,796,34.37757625721352,65.62242374278648,183,0.3674937965260546,0.0749379652605459,0.04540942928039702,0.2923076923076923
321300,42083,6765,11122.09272770664,6.4,2367,861,15.831485587583147,1529,9.199999999999994,26.6,24.9,324,1660,16.33064516129032,83.66935483870968,153,0.34988913525498894,0.12727272727272726,0.02261640798226164,0.22601626016260162
321401,43281,4719,5912.351608760458,8.7,1558,494,16.168679805043443,1052,7.099999999999997,38.1,29.4,877,318,73.38912133891213,26.610878661087867,326,0.33015469379105744,0.1046831955922865,0.06908243271879635,0.2229285865649502
321402,66176,4412,5836.468952687118,7.2,1402,455,17.565729827742523,1014,12.200000000000005,33.2,3.5,837,375,69.05940594059405,30.94059405940594,422,0.31776971894832273,0.10312783318223027,0.0956482320942883,0.22982774252039892
321500,33000,3299,9078.509241746287,6.4,1225,425,16.550469839345254,777,5.2000000000000055,37.9,31.4,208,742,21.894736842105264,78.10526315789474,164,0.3713246438314641,0.1288269172476508,0.049712033949681725,0.23552591694452865
321600,66653,6913,6201.36504,4.8,2206,538,15.116447273253293,1594,13.699999999999994,32.2,6.5,1402,472,74.81323372465314,25.18676627534685,842,0.31910892521336615,0.07782438883263416,0.12179950817300737,0.230580066541299
321700,71042,3440,4603.286938499289,5.5,906,245,20.69767441860465,653,17.6,28.3,5.2,831,171,82.93413173652695,17.065868263473057,414,0.2633720930232558,0.07122093023255814,0.12034883720930233,0.18982558139534883
321800,65184,4155,8225.982235881484,8.8,1181,307,31.528279181708783,915,5.1999999999999975,33.6,14.5,760,331,69.66086159,30.339138405132903,398,0.2842358604091456,0.07388688327316487,0.09578820697954273,0.22021660649819494
321900,50379,6006,6302.804562913159,13.8,1707,431,6.876456876456877,1349,9.599999999999994,28.1,16.9,852,644,56.951871657754005,43.04812834224599,554,0.2842157842157842,0.07176157176157176,0.09224109224109224,0.2246087246087246
322000,39286,4912,17753.01826067796,11.5,1650,453,12.5,1190,10.899999999999997,29.3,29.7,56,1424,3.783783783783784,96.21621621621622,112,0.3359120521172638,0.09222312703583062,0.02280130293159609,0.24226384364820847
322100,43179,4246,5052.4580500542215,18.5,1550,367,3.603391427225624,1156,11.300000000000006,33.7,17.3,596,591,50.210614995787694,49.789385,267,0.365049458313707,0.08643429109750353,0.0628827131417805,0.2722562411681583
322200,32232,1633,4414.581890056117,18.8,465,90,12.9210042865891,358,11.200000000000006,40.6,23.0,206,285,41.955193482688394,58.044806517311606,138,0.2847519902020821,0.05511328842620943,0.08450704225352113,0.21922841396203308
322600,53277,5516,5735.393293,9.8,1560,283,6.635242929659173,1328,26.299999999999997,32.2,20.3,1043,578,64.34299814929057,35.65700185070944,491,0.2828136330674402,0.05130529369108049,0.08901377810007252,0.24075416968817984
322700,54295,7002,8767.948709147955,11.3,2467,657,7.026563839,1641,21.09999999999999,28.3,11.4,1163,838,58.120939530234885,41.879060469765115,688,0.3523279063124822,0.09383033419023136,0.09825764067409312,0.23436161096829478
322800,53616,6996,5812.3501835273255,6.8,2159,450,3.7735849056603774,1715,11.299999999999995,34.0,17.0,1170,521,69.18982850384387,30.81017149615612,507,0.30860491709548316,0.06432246998284734,0.07246998284734134,0.24514008004574042
322900,52090,4094,6382.487327804479,7.0,1310,228,2.3937469467513433,1168,7.5,34.2,9.0,692,387,64.13345690454125,35.86654309545876,286,0.31998045920859797,0.05569125549584758,0.06985832926233512,0.285295554469956
323000,31343,6870,12719.348426771288,12.8,2609,923,7.263464337700146,1710,5.500000000000003,38.4,33.6,295,1740,14.496314496314495,85.5036855,482,0.3797671033478894,0.13435225618631733,0.07016011644832605,0.24890829694323144
323100,37373,4066,5133.402524259916,8.5,1590,638,10.206591244466306,929,5.4,37.6,26.2,223,946,19.076133447390937,80.92386655260907,231,0.3910477127397934,0.15691096901131332,0.056812592228234135,0.22848007870142648
