Tract,All POIs,11,21,22,23,31,32,33,42,44,45,48,49,51,52,53,54,55,56,61,62,71,72,81,92
233002,22,0,0,0,0,0,0,0,0,7,2,0,0,0,1,1,0,0,0,2,1,1,6,1,0
233003,10,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0
233101,46,0,0,0,0,0,0,0,0,11,2,1,0,3,6,1,0,0,0,2,2,1,10,7,0
233102,30,0,0,0,1,0,0,0,1,5,1,0,0,0,2,1,1,0,1,1,1,1,5,9,0
233103,49,0,0,0,0,0,0,0,1,18,2,0,1,0,2,0,0,0,0,1,0,3,7,13,0
233200,98,0,0,0,0,0,0,0,1,20,5,0,1,3,6,2,3,0,0,3,28,5,8,11,1
233300,102,0,0,0,1,0,0,1,3,24,6,0,0,1,2,3,1,0,1,4,10,4,24,12,0
233400,122,0,0,0,0,0,0,1,0,34,7,1,0,5,6,3,2,0,1,2,13,2,27,16,1
233500,34,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,1,5,2,6,10,0
233600,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,10,0
233701,30,0,0,0,0,0,0,0,0,10,2,0,1,1,0,0,0,0,0,0,3,1,8,2,2
233702,25,0,0,0,0,0,0,0,0,4,0,1,1,1,2,0,0,0,0,5,2,1,4,4,0
233703,15,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,5,1
240100,210,0,0,0,3,0,2,3,1,39,9,2,6,3,18,8,8,0,1,6,30,5,40,24,0
240400,88,0,0,0,7,0,1,0,3,12,5,2,2,4,5,3,1,0,0,8,3,3,16,12,1
240501,43,0,0,0,3,0,1,0,6,14,1,0,2,1,0,1,0,0,0,1,3,1,5,4,0
240502,13,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,4,3,0
240600,19,0,0,0,0,0,0,0,0,3,2,0,0,1,0,2,0,0,0,0,4,2,3,2,0
240701,78,0,0,0,3,1,0,0,0,20,9,0,0,1,1,3,0,0,0,3,5,0,19,10,1
240702,117,0,0,0,9,0,0,3,4,40,7,0,2,0,1,5,0,0,0,7,8,0,20,10,0
240801,30,0,0,0,0,0,0,0,3,14,0,0,0,0,2,1,1,0,0,1,2,3,1,2,0
240802,110,0,0,0,0,0,0,0,3,33,4,0,0,2,1,6,5,0,0,3,7,6,19,21,0
240901,27,0,0,0,0,0,0,0,0,10,0,0,1,1,0,1,0,0,0,1,2,0,6,5,0
240902,133,0,0,0,0,0,0,0,2,43,13,0,0,5,3,4,1,0,0,5,5,4,41,7,0
241000,39,0,0,0,0,1,0,0,1,9,2,0,0,0,0,1,0,0,0,4,5,6,5,5,0
241101,16,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,1,0,5,1,0
241102,47,0,0,0,0,0,0,0,0,8,2,1,0,1,4,3,0,0,0,3,8,2,8,6,1
241103,21,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,0,0,0,3,0,5,5,0
241200,48,0,0,0,0,0,0,0,2,8,3,0,0,0,2,1,2,0,0,3,7,0,6,13,1
241300,282,0,0,0,2,3,0,1,7,60,47,0,1,3,7,15,3,0,0,12,14,20,53,30,0
241400,44,0,0,0,3,0,0,0,0,7,2,0,1,1,1,0,0,0,1,3,4,5,9,7,0
241500,270,0,0,0,0,0,0,1,1,57,13,4,2,4,10,8,7,0,3,2,62,8,65,19,1
250100,78,0,0,0,0,1,1,2,1,22,4,1,0,0,3,6,1,0,0,3,7,4,12,7,3
250200,62,0,0,0,0,0,0,0,0,10,3,1,1,3,0,4,1,0,1,4,12,0,16,6,0
250301,88,0,0,1,0,1,0,0,0,15,4,1,1,2,4,2,1,0,0,2,12,3,21,16,2
250302,34,0,0,0,0,0,0,0,0,10,1,0,1,1,2,1,1,0,0,3,3,1,9,0,1
